
RAID device 
   343072 Mbyte of  343308 MByte available for I/O
   342636 MByte of  343072 MByte in use,     436 MByte free
     4158 Files of   85768 Files in use,   81610 Files free

 FileID     MeasID                        ProtName                         PatName   Status         Size   SizeOnDisk          CreationTime             CloseTime dependent files (fileID)
   9054         38                        AdjTra1D                          xxxxxx      cld       689344      4194304   13.02.2018 16:47:17   13.02.2018 16:47:20
   9053         37                          AdjFre                          xxxxxx      cld       780256      4194304   13.02.2018 16:47:16   13.02.2018 16:47:17
   9052         36                         AdjDico                          xxxxxx      cld      1050592      4194304   13.02.2018 16:47:13   13.02.2018 16:47:16
   9051         35            T1Map_ShortT1_TI5000                          xxxxxx      cld      4384768      8388608   13.02.2018 16:45:38   13.02.2018 16:45:46 9037, 9037
   9050         34            T1Map_ShortT1_TI3000                          xxxxxx      cld      4368576      8388608   13.02.2018 16:45:19   13.02.2018 16:45:26 9037, 9037
   9049         33            T1Map_ShortT1_TI1500                          xxxxxx      cld      4337152      8388608   13.02.2018 16:45:01   13.02.2018 16:45:04 9037, 9037
   9048         32            T1Map_ShortT1_TI1000                          xxxxxx      cld      4346400      8388608   13.02.2018 16:44:43   13.02.2018 16:44:48 9037, 9037
   9047         31             T1Map_ShortT1_TI500                          xxxxxx      cld      4354144      8388608   13.02.2018 16:44:12   13.02.2018 16:44:17 9037, 9037
   9046         30             T1Map_ShortT1_TI200                          xxxxxx      cld      4322688      8388608   13.02.2018 16:43:51   13.02.2018 16:43:53 9037, 9037
   9045         29          T2StarMap_12echo_liver                          xxxxxx      cld     30953632     33554432   13.02.2018 16:42:27   13.02.2018 16:43:18 9037, 9037
   9044         28           T2StarMap_8echo_heart                          xxxxxx      cld      1073888      4194304   13.02.2018 16:42:12   13.02.2018 16:42:16 9037, 9037
   9043         27                          AdjFre                          xxxxxx      cld       796640      4194304   13.02.2018 16:42:10   13.02.2018 16:42:12
   9042         26                     AdjFieldMap                          xxxxxx      cld    108374432    109051904   13.02.2018 16:41:24   13.02.2018 16:42:10
   9041         25                          AdjFre                          xxxxxx      cld       796640      4194304   13.02.2018 16:41:23   13.02.2018 16:41:23
   9040         24                  T2Map_TrueFISP                          xxxxxx      cld      6538592      8388608   13.02.2018 16:41:01   13.02.2018 16:41:15 9037, 9037
   9039         23                   T1Map_ShortT1                          xxxxxx      cld      4579168      8388608   13.02.2018 16:37:35   13.02.2018 16:38:01 9037, 9037
   9038         22                      AdjCoilPos                          xxxxxx      cld      1014784      4194304   13.02.2018 16:37:32   13.02.2018 16:37:34
   9037         21                AdjQuietCoilSens                          xxxxxx      cld     31311104     33554432   13.02.2018 16:37:23   13.02.2018 16:37:29
   9036         20                         AdjDico                          xxxxxx      cld      1466496      4194304   13.02.2018 16:37:22   13.02.2018 16:37:22
   9035         19                        AdjTra1D                          xxxxxx      cld       690848      4194304   13.02.2018 16:37:19   13.02.2018 16:37:21
   9034         18                          AdjFre                          xxxxxx      cld       795232      4194304   13.02.2018 16:37:18   13.02.2018 16:37:19
   9033         17                         AdjDico                          xxxxxx      cld      1065600      4194304   13.02.2018 16:37:16   13.02.2018 16:37:18
   9032         16  haste_localizer_free-breathing                          xxxxxx      cld     81029728     83886080   13.02.2018 16:33:29   13.02.2018 16:33:48 9030, 9030
   9031         15                      AdjCoilPos                          xxxxxx      cld      1003584      4194304   13.02.2018 16:33:26   13.02.2018 16:33:28
   9030         14                AdjQuietCoilSens                          xxxxxx      cld     31299968     33554432   13.02.2018 16:33:17   13.02.2018 16:33:24
   9029         13                         AdjDico                          xxxxxx      cld      1455264      4194304   13.02.2018 16:33:16   13.02.2018 16:33:17
   9028         12                        AdjTra1D                          xxxxxx      cld       679616      4194304   13.02.2018 16:33:13   13.02.2018 16:33:15
   9027         11                          AdjFre                          xxxxxx      cld       909472      4194304   13.02.2018 16:33:12   13.02.2018 16:33:13
   9026         10                         AdjDico                          xxxxxx      cld      1054368      4194304   13.02.2018 16:33:11   13.02.2018 16:33:11
   9025          9                          AdjFre                          xxxxxx      cld       783872      4194304   13.02.2018 16:32:23   13.02.2018 16:32:23
   9024          8                         AdjDico                          xxxxxx      cld      1054240      4194304   13.02.2018 16:32:22   13.02.2018 16:32:22
   9023          2                         AdjDico                          xxxxxx      cld       726048      4194304   13.02.2018 16:31:29   13.02.2018 16:31:29
   9022          1                         AdjDico                          xxxxxx      cld       726048      4194304   13.02.2018 16:31:27   13.02.2018 16:31:28
   9021         73                         AdjDico                          xxxxxx      cld       725344      4194304   13.02.2018 16:15:02   13.02.2018 16:15:03
   9020         72           t1_tse_sag_dark-fluid                          xxxxxx      cld       855072      4194304   13.02.2018 16:07:17   13.02.2018 16:12:14
   9019         71                      AdjCoilPos                          xxxxxx      cld      1010304      4194304   13.02.2018 16:07:13   13.02.2018 16:07:16
   9018         70                AdjQuietCoilSens                          xxxxxx      cld     36995936     37748736   13.02.2018 16:07:05   13.02.2018 16:07:11
   9017         69                         AdjDico                          xxxxxx      cld      1466880      4194304   13.02.2018 16:07:04   13.02.2018 16:07:04
   9016         68                        AdjTra1D                          xxxxxx      cld       700064      4194304   13.02.2018 16:07:00   13.02.2018 16:07:03
   9015         67                          AdjFre                          xxxxxx      cld       820288      4194304   13.02.2018 16:07:00   13.02.2018 16:07:00
   9014         66                         AdjDico                          xxxxxx      cld      1066016      4194304   13.02.2018 16:06:57   13.02.2018 16:06:59
   9013         65              localizer Thoracic                          xxxxxx      cld    201246336    201326592   13.02.2018 16:04:31   13.02.2018 16:05:06 9011, 9011
   9012         64                      AdjCoilPos                          xxxxxx      cld      1014432      4194304   13.02.2018 16:04:28   13.02.2018 16:04:31
   9011         63                AdjQuietCoilSens                          xxxxxx      cld     37000032     37748736   13.02.2018 16:04:20   13.02.2018 16:04:26
   9010         62                         AdjDico                          xxxxxx      cld      1470880      4194304   13.02.2018 16:04:18   13.02.2018 16:04:19
   9009         61                        AdjTra1D                          xxxxxx      cld       703968      4194304   13.02.2018 16:04:15   13.02.2018 16:04:18
   9008         60                          AdjFre                          xxxxxx      cld       974624      4194304   13.02.2018 16:04:13   13.02.2018 16:04:15
   9007         59                         AdjDico                          xxxxxx      cld      1070016      4194304   13.02.2018 16:04:11   13.02.2018 16:04:13
   9006         53                         AdjDico                          xxxxxx      cld       791680      4194304   13.02.2018 16:01:44   13.02.2018 16:01:45
   9005         52           t1_tse_sag_dark-fluid                          xxxxxx      cld       916352      4194304   13.02.2018 15:55:26   13.02.2018 15:58:08
   9004         51               t1_tse_sag_384_p2                          xxxxxx      cld   1357428320   1358954496   13.02.2018 15:50:35   13.02.2018 15:55:14 8999, 8999
   9003         50               t2_tse_sag_448_p3                          xxxxxx      cld   2019996608   2021654528   13.02.2018 15:46:29   13.02.2018 15:50:34 8999, 8999
   9002         49               t2_tse_sag_448_p2                          xxxxxx      cld   2218578496   2218786816   13.02.2018 15:41:58   13.02.2018 15:46:27 8999, 8999
   9001         48               t2_tse_sag_448_p2                          xxxxxx      cld    273773856    276824064   13.02.2018 15:41:20   13.02.2018 15:41:55 8999, 8999
